,Impressions,Clicks,Conversions,Cost,CTR,Conversion Rate,CPM,CPC,Cost / Conversion
419,47312.0,160.0,4.0,50.0,0.0033818058843422386,0.025,1.0568143388569495,0.3125,12.5
420,32425.0,127.0,2.0,50.0,0.003916730917501928,0.015748031496062992,1.5420200462606013,0.3937007874015748,25.0
421,35417.0,116.0,2.0,50.0,0.003275263291639608,0.017241379310344827,1.4117514188101759,0.43103448275862066,25.0
422,24592.0,126.0,5.0,50.0,0.005123617436564736,0.03968253968253968,2.033181522446324,0.3968253968253968,10.0
423,37317.0,152.0,5.0,50.0,0.004073210601066538,0.03289473684210526,1.3398719082455717,0.32894736842105265,10.0
424,31294.0,101.0,4.0,50.0,0.003227455742314821,0.039603960396039604,1.5977503674825846,0.49504950495049505,12.5
425,48488.0,144.0,2.0,47.74,0.0029698069625474343,0.013888888888888888,0.984573502722323,0.3315277777777778,23.87
426,43137.0,144.0,3.0,50.0,0.003338201543918214,0.020833333333333332,1.1590977583049356,0.3472222222222222,16.666666666666668
427,32145.0,155.0,3.0,50.0,0.004821900762171411,0.01935483870967742,1.5554518587649713,0.3225806451612903,16.666666666666668
428,46118.0,175.0,5.0,50.0,0.0037946138167309945,0.02857142857142857,1.0841753762088555,0.2857142857142857,10.0
429,49865.0,177.0,2.0,43.72,0.0035495838764664596,0.011299435028248588,0.8767672716334102,0.24700564971751413,21.86
430,42297.0,162.0,3.0,38.55,0.0038300588694233635,0.018518518518518517,0.9114121568905595,0.23796296296296293,12.85
431,41832.0,149.0,3.0,50.0,0.0035618665136737428,0.020134228187919462,1.1952572193536048,0.33557046979865773,16.666666666666668
432,37715.0,110.0,2.0,50.0,0.002916611427813867,0.01818181818181818,1.3257324671881214,0.45454545454545453,25.0
433,44164.0,128.0,3.0,40.0,0.0028982881985327416,0.0234375,0.9057150620414818,0.3125,13.333333333333334
434,31228.0,114.0,2.0,50.0,0.0036505700012809017,0.017543859649122806,1.6011271935442553,0.43859649122807015,25.0
435,47044.0,139.0,3.0,33.32,0.002954680724428195,0.02158273381294964,0.708273106028399,0.23971223021582733,11.106666666666667
436,33683.0,160.0,3.0,50.0,0.004750170709259864,0.01875,1.4844283466437076,0.3125,16.666666666666668
437,41229.0,144.0,3.0,50.0,0.0034926871862038856,0.020833333333333332,1.2127386063207937,0.3472222222222222,16.666666666666668
438,24416.0,133.0,7.0,50.0,0.005447247706422019,0.05263157894736842,2.0478374836173003,0.37593984962406013,7.142857142857143
439,39796.0,162.0,5.0,50.0,0.004070760880490501,0.030864197530864196,1.256407679163735,0.30864197530864196,10.0
440,31501.0,182.0,6.0,50.0,0.005777594362083744,0.03296703296703297,1.587251198374655,0.27472527472527475,8.333333333333334
441,33740.0,135.0,3.0,50.0,0.004001185536455246,0.022222222222222223,1.4819205690574984,0.37037037037037035,16.666666666666668
442,51873.0,153.0,2.0,48.33,0.002949511306460008,0.013071895424836602,0.9316985715111908,0.31588235294117645,24.165
443,35941.0,137.0,3.0,42.79,0.003811802676608887,0.021897810218978103,1.1905623104532428,0.31233576642335764,14.263333333333334
444,54619.0,172.0,3.0,43.41,0.003149087313938373,0.01744186046511628,0.794778373825958,0.25238372093023254,14.469999999999999
445,48262.0,163.0,4.0,38.33,0.0033773983672454517,0.024539877300613498,0.794206622187228,0.23515337423312882,9.5825
446,44214.0,131.0,2.0,50.0,0.0029628624417605285,0.015267175572519083,1.1308635273895147,0.3816793893129771,25.0
447,31711.0,132.0,3.0,50.0,0.004162593421841001,0.022727272727272728,1.576739932515531,0.3787878787878788,16.666666666666668
448,31782.0,118.0,2.0,50.0,0.0037127934050720534,0.01694915254237288,1.5732175445220566,0.423728813559322,25.0
449,53610.0,165.0,4.0,39.87,0.0030777839955232235,0.024242424242424242,0.7437045327364297,0.24163636363636362,9.9675
450,52508.0,157.0,5.0,50.0,0.002990020568294355,0.03184713375796178,0.9522358497752723,0.3184713375796178,10.0
451,31519.0,108.0,4.0,50.0,0.003426504647990101,0.037037037037037035,1.5863447444398617,0.46296296296296297,12.5
452,33580.0,154.0,3.0,50.0,0.004586063132817153,0.01948051948051948,1.4889815366289458,0.3246753246753247,16.666666666666668
453,35441.0,185.0,4.0,50.0,0.005219943003865579,0.021621621621621623,1.4107954064501567,0.2702702702702703,12.5
454,38316.0,164.0,5.0,50.0,0.004280196262657897,0.03048780487804878,1.304937884956676,0.3048780487804878,10.0
455,38702.0,162.0,4.0,50.0,0.004185830189654282,0.024691358024691357,1.2919228980414448,0.30864197530864196,12.5
456,19328.0,96.0,4.0,50.0,0.004966887417218543,0.041666666666666664,2.5869205298013247,0.5208333333333334,12.5
457,33100.0,145.0,5.0,50.0,0.004380664652567976,0.034482758620689655,1.5105740181268883,0.3448275862068966,10.0
458,52508.0,156.0,3.0,46.47,0.00297097585129885,0.019230769230769232,0.8850079987811381,0.29788461538461536,15.49
459,38349.0,141.0,3.0,50.0,0.00367675819447704,0.02127659574468085,1.3038149625805107,0.3546099290780142,16.666666666666668
460,54825.0,173.0,3.0,46.52,0.0031554947560419517,0.017341040462427744,0.8485180118559051,0.2689017341040463,15.506666666666668
461,23585.0,135.0,6.0,50.0,0.005723977104091583,0.044444444444444446,2.11999152003392,0.37037037037037035,8.333333333333334
462,21596.0,105.0,4.0,50.0,0.004862011483608076,0.0380952380952381,2.315243563622893,0.47619047619047616,12.5
463,31829.0,173.0,8.0,50.0,0.005435294856891514,0.046242774566473986,1.570894467309686,0.28901734104046245,6.25
464,33624.0,119.0,4.0,50.0,0.00353913871044492,0.03361344537815126,1.487033071615513,0.42016806722689076,12.5
465,48588.0,171.0,4.0,41.56,0.003519387503087182,0.023391812865497075,0.8553552317444637,0.24304093567251464,10.39
466,30865.0,112.0,3.0,50.0,0.003628705653653005,0.026785714285714284,1.6199578810950916,0.44642857142857145,16.666666666666668
467,37757.0,177.0,6.0,50.0,0.00468787244749318,0.03389830508474576,1.3242577535291469,0.2824858757062147,8.333333333333334
468,21223.0,123.0,5.0,50.0,0.005795599114168591,0.04065040650406504,2.3559345992555247,0.4065040650406504,10.0
469,24322.0,104.0,5.0,50.0,0.004275964147685224,0.04807692307692308,2.055751994079434,0.4807692307692308,10.0
470,43533.0,131.0,2.0,50.0,0.0030092114028438194,0.015267175572519083,1.148553970551076,0.3816793893129771,25.0
471,43085.0,130.0,2.0,50.0,0.003017291400719508,0.015384615384615385,1.1604966925844262,0.38461538461538464,25.0
472,51714.0,195.0,4.0,50.0,0.003770739064856712,0.020512820512820513,0.96685617047608,0.2564102564102564,12.5
473,41185.0,158.0,2.0,50.0,0.0038363481850188174,0.012658227848101266,1.2140342357654486,0.31645569620253167,25.0
474,48648.0,176.0,4.0,50.0,0.003617826015457984,0.022727272727272728,1.0277914816642,0.2840909090909091,12.5
475,35501.0,124.0,3.0,50.0,0.003492859356074477,0.024193548387096774,1.4084110306751922,0.4032258064516129,16.666666666666668
476,34189.0,123.0,5.0,50.0,0.0035976483664336483,0.04065040650406504,1.4624586855421335,0.4065040650406504,10.0
477,46281.0,148.0,3.0,50.0,0.0031978565718113264,0.02027027027027027,1.080356949936259,0.33783783783783783,16.666666666666668
478,30363.0,128.0,3.0,50.0,0.004215657214372756,0.0234375,1.6467410993643579,0.390625,16.666666666666668
479,47556.0,138.0,2.0,44.6,0.00290184203885945,0.014492753623188406,0.9378417024139961,0.32318840579710145,22.3
480,38014.0,131.0,2.0,50.0,0.003446098805703162,0.015267175572519083,1.3153048876729627,0.3816793893129771,25.0
481,46463.0,162.0,3.0,35.12,0.0034866452876482364,0.018518518518518517,0.7558702623592966,0.2167901234567901,11.706666666666665
482,42803.0,137.0,6.0,50.0,0.0032007102305913137,0.043795620437956206,1.168142419923837,0.36496350364963503,8.333333333333334
483,37750.0,114.0,5.0,50.0,0.003019867549668874,0.043859649122807015,1.3245033112582782,0.43859649122807015,10.0
484,46362.0,179.0,6.0,50.0,0.00386092058151072,0.0335195530726257,1.0784694361761789,0.27932960893854747,8.333333333333334
485,28080.0,129.0,5.0,50.0,0.004594017094017094,0.03875968992248062,1.7806267806267806,0.3875968992248062,10.0
486,44486.0,158.0,4.0,50.0,0.003551679179966731,0.02531645569620253,1.1239491075844086,0.31645569620253167,12.5
487,22480.0,123.0,3.0,50.0,0.0054715302491103205,0.024390243902439025,2.224199288256228,0.4065040650406504,16.666666666666668
488,49771.0,165.0,5.0,44.45,0.0033151835406160213,0.030303030303030304,0.8930903538204978,0.2693939393939394,8.89
489,39135.0,185.0,5.0,50.0,0.004727226268046505,0.02702702702702703,1.27762872109365,0.2702702702702703,10.0
490,40385.0,151.0,3.0,45.13,0.003739012009409434,0.019867549668874173,1.1174941191036276,0.2988741721854305,15.043333333333335
491,35355.0,99.0,2.0,50.0,0.002800169707254985,0.020202020202020204,1.414227124876255,0.5050505050505051,25.0
492,49705.0,161.0,3.0,50.0,0.0032391107534453273,0.018633540372670808,1.0059350165979277,0.3105590062111801,16.666666666666668
493,26412.0,156.0,9.0,50.0,0.005906406179009541,0.057692307692307696,1.893078903528699,0.32051282051282054,5.555555555555555
494,32984.0,172.0,5.0,50.0,0.005214649527043415,0.029069767441860465,1.5158864904195974,0.29069767441860467,10.0
495,50100.0,170.0,3.0,50.0,0.0033932135728542913,0.01764705882352941,0.998003992015968,0.29411764705882354,16.666666666666668
496,38809.0,135.0,3.0,50.0,0.0034785745574480147,0.022222222222222223,1.2883609472029682,0.37037037037037035,16.666666666666668
497,41136.0,132.0,2.0,34.22,0.0032088681446907816,0.015151515151515152,0.8318747569039284,0.2592424242424242,17.11
498,31646.0,116.0,4.0,50.0,0.00366555014851798,0.034482758620689655,1.5799785122922327,0.43103448275862066,12.5
499,34626.0,156.0,2.0,50.0,0.004505285045919251,0.01282051282051282,1.4440016172818113,0.32051282051282054,25.0
500,47784.0,174.0,3.0,50.0,0.003641386238071321,0.017241379310344827,1.046375355767621,0.28735632183908044,16.666666666666668
501,41584.0,132.0,4.0,50.0,0.003174297806848788,0.030303030303030304,1.2023855328972681,0.3787878787878788,12.5
502,41832.0,144.0,3.0,50.0,0.0034423407917383822,0.020833333333333332,1.1952572193536048,0.3472222222222222,16.666666666666668
503,41791.0,146.0,3.0,50.0,0.003493575171687684,0.02054794520547945,1.1964298533177,0.3424657534246575,16.666666666666668
504,37464.0,143.0,3.0,50.0,0.0038169976510783687,0.02097902097902098,1.3346145633141149,0.34965034965034963,16.666666666666668
505,35480.0,144.0,5.0,50.0,0.004058624577226606,0.034722222222222224,1.4092446448703495,0.3472222222222222,10.0
506,50926.0,196.0,3.0,50.0,0.003848721674586655,0.015306122448979591,0.9818167537210855,0.25510204081632654,16.666666666666668
507,44566.0,152.0,5.0,50.0,0.0034106718125925593,0.03289473684210526,1.121931517300184,0.32894736842105265,10.0
508,42368.0,139.0,3.0,50.0,0.0032807779456193354,0.02158273381294964,1.1801359516616314,0.3597122302158273,16.666666666666668
509,30857.0,113.0,4.0,50.0,0.003662053990990699,0.035398230088495575,1.6203778721197784,0.4424778761061947,12.5
510,34901.0,161.0,4.0,50.0,0.004613048336723876,0.024844720496894408,1.4326237070571044,0.3105590062111801,12.5
511,22262.0,97.0,4.0,50.0,0.004357200610906478,0.041237113402061855,2.245979696343545,0.5154639175257731,12.5
512,36173.0,175.0,3.0,50.0,0.004837862494125452,0.017142857142857144,1.3822464268929864,0.2857142857142857,16.666666666666668
513,33839.0,133.0,3.0,50.0,0.0039303761931499155,0.022556390977443608,1.4775850350187651,0.37593984962406013,16.666666666666668
514,32553.0,135.0,3.0,50.0,0.004147083218136578,0.022222222222222223,1.5359567474579916,0.37037037037037035,16.666666666666668
515,30940.0,130.0,4.0,50.0,0.004201680672268907,0.03076923076923077,1.6160310277957335,0.38461538461538464,12.5
516,44342.0,144.0,2.0,50.0,0.003247485453971404,0.013888888888888888,1.1275991159622931,0.3472222222222222,25.0
517,22030.0,110.0,5.0,50.0,0.004993191103041307,0.045454545454545456,2.2696323195642307,0.45454545454545453,10.0
518,45139.0,209.0,5.0,50.0,0.004630142448880126,0.023923444976076555,1.1076895810718006,0.23923444976076555,10.0
519,37397.0,172.0,4.0,50.0,0.004599299409043506,0.023255813953488372,1.3370056421638101,0.29069767441860467,12.5
520,38818.0,134.0,4.0,50.0,0.0034520068009686227,0.029850746268656716,1.2880622391673966,0.373134328358209,12.5
521,47182.0,132.0,3.0,50.0,0.002797677080242465,0.022727272727272728,1.0597261667585096,0.3787878787878788,16.666666666666668
522,41625.0,168.0,5.0,50.0,0.004036036036036036,0.02976190476190476,1.2012012012012012,0.2976190476190476,10.0
523,19951.0,104.0,5.0,50.0,0.005212771289659666,0.04807692307692308,2.506140043105609,0.4807692307692308,10.0
524,32551.0,135.0,4.0,50.0,0.004147338023409419,0.02962962962962963,1.5360511197812663,0.37037037037037035,12.5
525,44632.0,129.0,3.0,50.0,0.00289030292167055,0.023255813953488372,1.1202724502599033,0.3875968992248062,16.666666666666668
526,33788.0,122.0,3.0,50.0,0.003610749378477566,0.02459016393442623,1.4798153190481829,0.4098360655737705,16.666666666666668
527,31980.0,136.0,4.0,50.0,0.0042526579111944966,0.029411764705882353,1.5634771732332708,0.36764705882352944,12.5
528,40608.0,187.0,5.0,50.0,0.004605003940110323,0.026737967914438502,1.231284475965327,0.26737967914438504,10.0
529,51041.0,172.0,2.0,49.87,0.003369839932603201,0.011627906976744186,0.9770576595286141,0.2899418604651163,24.935
530,40846.0,163.0,3.0,50.0,0.003990598834647211,0.018404907975460124,1.224110071977672,0.3067484662576687,16.666666666666668
531,36018.0,164.0,5.0,50.0,0.004553278916097507,0.03048780487804878,1.3881947914931423,0.3048780487804878,10.0
532,40920.0,130.0,4.0,50.0,0.003176930596285435,0.03076923076923077,1.2218963831867058,0.38461538461538464,12.5
533,38972.0,140.0,5.0,50.0,0.003592322693215642,0.03571428571428571,1.282972390434158,0.35714285714285715,10.0
534,45287.0,175.0,3.0,50.0,0.003864243601916665,0.017142857142857144,1.1040696005476185,0.2857142857142857,16.666666666666668
535,42614.0,121.0,2.0,33.4,0.002839442436757873,0.01652892561983471,0.7837799784108509,0.27603305785123966,16.7
536,50234.0,197.0,4.0,44.08,0.003921646693474539,0.02030456852791878,0.8774933312099374,0.22375634517766496,11.02
537,39136.0,139.0,5.0,50.0,0.003551717089125102,0.03597122302158273,1.277596075224857,0.3597122302158273,10.0
538,33341.0,110.0,4.0,50.0,0.003299241174529858,0.03636363636363636,1.4996550793317538,0.45454545454545453,12.5
539,18907.0,88.0,3.0,50.0,0.00465436081874438,0.03409090909090909,2.6445231924683976,0.5681818181818182,16.666666666666668
540,33202.0,136.0,5.0,50.0,0.004096138786820071,0.03676470588235294,1.5059333775073789,0.36764705882352944,10.0
541,27320.0,128.0,5.0,50.0,0.004685212298682284,0.0390625,1.8301610541727673,0.390625,10.0
542,32745.0,138.0,4.0,50.0,0.004214383875400824,0.028985507246376812,1.5269506794930523,0.36231884057971014,12.5
543,57977.0,162.0,3.0,48.96,0.002794211497662866,0.018518518518518517,0.8444728081825551,0.3022222222222222,16.32
544,38581.0,138.0,4.0,50.0,0.0035768901791037038,0.028985507246376812,1.2959747025738058,0.36231884057971014,12.5
545,34810.0,149.0,3.0,50.0,0.004280379201378914,0.020134228187919462,1.4363688595231257,0.33557046979865773,16.666666666666668
546,31923.0,132.0,4.0,50.0,0.004134949722770416,0.030303030303030304,1.5662688343827336,0.3787878787878788,12.5
547,39615.0,134.0,3.0,50.0,0.0033825571122049728,0.022388059701492536,1.2621481761958855,0.373134328358209,16.666666666666668
548,38693.0,141.0,4.0,50.0,0.0036440699868193214,0.028368794326241134,1.2922233995813195,0.3546099290780142,12.5
549,31880.0,194.0,7.0,50.0,0.006085319949811794,0.03608247422680412,1.5683814303638646,0.25773195876288657,7.142857142857143
550,25637.0,123.0,2.0,50.0,0.0047977532472598195,0.016260162601626018,1.9503061980730974,0.4065040650406504,25.0
551,46229.0,186.0,4.0,50.0,0.004023448484717385,0.021505376344086023,1.081572173311125,0.26881720430107525,12.5
552,38900.0,154.0,3.0,50.0,0.003958868894601542,0.01948051948051948,1.2853470437017993,0.3246753246753247,16.666666666666668
553,31742.0,113.0,3.0,50.0,0.0035599521139184674,0.02654867256637168,1.5752000504064017,0.4424778761061947,16.666666666666668
554,30700.0,115.0,3.0,50.0,0.003745928338762215,0.02608695652173913,1.6286644951140066,0.43478260869565216,16.666666666666668
555,49847.0,135.0,3.0,38.63,0.002708287359319518,0.022222222222222223,0.7749714125223184,0.28614814814814815,12.876666666666667
556,30679.0,104.0,2.0,50.0,0.003389941001988331,0.019230769230769232,1.6297793278790051,0.4807692307692308,25.0
557,37610.0,142.0,5.0,50.0,0.0037755915979792607,0.035211267605633804,1.329433661260303,0.352112676056338,10.0
558,44723.0,143.0,3.0,50.0,0.0031974599199517026,0.02097902097902098,1.117992979004092,0.34965034965034963,16.666666666666668
559,35703.0,157.0,3.0,50.0,0.004397389575105734,0.01910828025477707,1.4004425398425904,0.3184713375796178,16.666666666666668
560,31246.0,108.0,3.0,50.0,0.0034564424246303527,0.027777777777777776,1.600204826217756,0.46296296296296297,16.666666666666668
561,25853.0,107.0,3.0,50.0,0.004138784667156616,0.028037383177570093,1.9340115267086992,0.4672897196261682,16.666666666666668
562,39888.0,151.0,3.0,50.0,0.003785599679101484,0.019867549668874173,1.2535098275170478,0.33112582781456956,16.666666666666668
563,49607.0,183.0,4.0,50.0,0.00368899550466668,0.02185792349726776,1.0079222690346121,0.273224043715847,12.5
564,49250.0,168.0,3.0,50.0,0.003411167512690355,0.017857142857142856,1.0152284263959392,0.2976190476190476,16.666666666666668
565,37918.0,117.0,3.0,50.0,0.0030856057808956168,0.02564102564102564,1.318634949100691,0.42735042735042733,16.666666666666668
566,46162.0,158.0,4.0,50.0,0.0034227286512716086,0.02531645569620253,1.0831419782505092,0.31645569620253167,12.5
567,32359.0,150.0,7.0,50.0,0.004635495534472635,0.04666666666666667,1.545165178157545,0.3333333333333333,7.142857142857143
568,40448.0,178.0,4.0,50.0,0.004400712025316456,0.02247191011235955,1.2361550632911393,0.2808988764044944,12.5
569,44809.0,164.0,3.0,42.29,0.0036599790220714586,0.018292682926829267,0.9437836148987926,0.2578658536585366,14.096666666666666
570,38885.0,137.0,4.0,50.0,0.003523209463803523,0.029197080291970802,1.2858428700012858,0.36496350364963503,12.5
571,28973.0,112.0,3.0,50.0,0.003865668035757429,0.026785714285714284,1.725744658820281,0.44642857142857145,16.666666666666668
572,29616.0,133.0,4.0,50.0,0.004490815775256618,0.03007518796992481,1.68827660723933,0.37593984962406013,12.5
573,22309.0,130.0,6.0,50.0,0.005827244609798736,0.046153846153846156,2.2412479268456673,0.38461538461538464,8.333333333333334
574,44549.0,118.0,3.0,41.04,0.0026487687714651285,0.025423728813559324,0.9212327998383802,0.34779661016949154,13.68
575,55145.0,169.0,3.0,50.0,0.0030646477468492155,0.01775147928994083,0.9067005168192945,0.2958579881656805,16.666666666666668
576,32893.0,128.0,5.0,50.0,0.0038914054662086157,0.0390625,1.5200802602377406,0.390625,10.0
577,41757.0,165.0,6.0,50.0,0.003951433292621596,0.03636363636363636,1.1974040280671503,0.30303030303030304,8.333333333333334
578,43794.0,149.0,2.0,40.91,0.003402292551491072,0.013422818791946308,0.9341462300771795,0.2745637583892617,20.455
579,33360.0,144.0,4.0,50.0,0.004316546762589928,0.027777777777777776,1.498800959232614,0.3472222222222222,12.5
580,43933.0,160.0,6.0,50.0,0.0036419092709352877,0.0375,1.1380966471672773,0.3125,8.333333333333334
581,33350.0,168.0,7.0,50.0,0.005037481259370315,0.041666666666666664,1.4992503748125936,0.2976190476190476,7.142857142857143
582,36799.0,151.0,3.0,50.0,0.0041033723742493,0.019867549668874173,1.3587325742547351,0.33112582781456956,16.666666666666668
583,32245.0,114.0,3.0,50.0,0.003535431849899209,0.02631578947368421,1.5506280043417584,0.43859649122807015,16.666666666666668
584,39480.0,167.0,4.0,50.0,0.00422998986828774,0.023952095808383235,1.2664640324214793,0.2994011976047904,12.5
585,43862.0,191.0,5.0,50.0,0.004354566595230496,0.02617801047120419,1.139938899274999,0.2617801047120419,10.0
586,39861.0,187.0,3.0,50.0,0.00469130227540704,0.016042780748663103,1.2543588971676576,0.26737967914438504,16.666666666666668
587,49204.0,207.0,4.0,50.0,0.004206975042679457,0.01932367149758454,1.0161775465409317,0.24154589371980675,12.5
588,54067.0,198.0,4.0,50.0,0.0036621229215602863,0.020202020202020204,0.9247785155455268,0.25252525252525254,12.5
589,24081.0,140.0,4.0,50.0,0.005813712055147212,0.02857142857142857,2.076325733981147,0.35714285714285715,12.5
590,46451.0,141.0,4.0,48.79,0.0030354567178316936,0.028368794326241134,1.0503541366170803,0.34602836879432625,12.1975
591,49415.0,125.0,3.0,48.35,0.002529596276434281,0.024,0.9784478397247799,0.38680000000000003,16.116666666666667
592,49470.0,171.0,4.0,50.0,0.0034566403881140084,0.023391812865497075,1.010713563776026,0.29239766081871343,12.5
593,35539.0,159.0,3.0,50.0,0.0044739581867807195,0.018867924528301886,1.4069050901826163,0.31446540880503143,16.666666666666668
594,49672.0,145.0,2.0,49.23,0.0029191496215171526,0.013793103448275862,0.9911016266709616,0.33951724137931033,24.615
595,43649.0,161.0,3.0,50.0,0.003688515200806433,0.018633540372670808,1.1455016151572772,0.3105590062111801,16.666666666666668
596,25481.0,118.0,4.0,50.0,0.004630901455986814,0.03389830508474576,1.9622463796554295,0.423728813559322,12.5
597,23194.0,142.0,7.0,50.0,0.0061222730016383545,0.04929577464788732,2.15572993015435,0.352112676056338,7.142857142857143
598,40969.0,143.0,4.0,50.0,0.003490443994239547,0.027972027972027972,1.2204349630208207,0.34965034965034963,12.5
599,41512.0,148.0,5.0,50.0,0.0035652341491616882,0.033783783783783786,1.2044709963384082,0.33783783783783783,10.0
600,40282.0,146.0,2.0,50.0,0.003624447644109031,0.0136986301369863,1.2412491931880245,0.3424657534246575,25.0
601,40536.0,143.0,4.0,50.0,0.003527728438918492,0.027972027972027972,1.2334714821393329,0.34965034965034963,12.5
602,26934.0,100.0,3.0,50.0,0.003712779386648845,0.03,1.8563896933244226,0.5,16.666666666666668
603,42057.0,130.0,2.0,50.0,0.0030910431081627317,0.015384615384615385,1.188862733908743,0.38461538461538464,25.0
604,43020.0,176.0,4.0,50.0,0.004091120409112041,0.022727272727272728,1.1622501162250116,0.2840909090909091,12.5
605,46614.0,147.0,2.0,50.0,0.0031535590166044537,0.013605442176870748,1.0726391212940318,0.3401360544217687,25.0
606,34807.0,112.0,3.0,50.0,0.003217743557330422,0.026785714285714284,1.4364926595225098,0.44642857142857145,16.666666666666668
607,36571.0,119.0,3.0,50.0,0.0032539443821607283,0.025210084033613446,1.3672035219162726,0.42016806722689076,16.666666666666668
608,39527.0,145.0,5.0,50.0,0.003668378576669112,0.034482758620689655,1.2649581298859007,0.3448275862068966,10.0
609,48087.0,152.0,2.0,50.0,0.0031609374675068106,0.013157894736842105,1.0397820616798719,0.32894736842105265,25.0
610,44733.0,135.0,3.0,50.0,0.0030179062437126953,0.022222222222222223,1.1177430532269241,0.37037037037037035,16.666666666666668
611,33966.0,130.0,3.0,50.0,0.0038273567685332393,0.023076923076923078,1.4720602955897073,0.38461538461538464,16.666666666666668
612,31727.0,147.0,4.0,50.0,0.004633277649951146,0.027210884353741496,1.5759447788949477,0.3401360544217687,12.5
613,47696.0,159.0,3.0,38.91,0.003333612881583361,0.018867924528301886,0.8157916806440791,0.24471698113207546,12.969999999999999
614,34162.0,121.0,4.0,50.0,0.0035419471927873075,0.03305785123966942,1.463614542474094,0.4132231404958678,12.5
615,48746.0,159.0,4.0,50.0,0.0032618060969105155,0.025157232704402517,1.0257251877077094,0.31446540880503143,12.5
616,37746.0,132.0,4.0,50.0,0.0034970592910507073,0.030303030303030304,1.3246436708525406,0.3787878787878788,12.5
617,36337.0,140.0,3.0,50.0,0.0038528221922558272,0.02142857142857143,1.3760079258056528,0.35714285714285715,16.666666666666668
618,54000.0,154.0,4.0,45.47,0.002851851851851852,0.025974025974025976,0.8420370370370369,0.2952597402597403,11.3675
619,41542.0,153.0,3.0,50.0,0.0036830195946271245,0.0196078431372549,1.2036011747147464,0.32679738562091504,16.666666666666668
620,31800.0,120.0,3.0,50.0,0.0037735849056603774,0.025,1.5723270440251573,0.4166666666666667,16.666666666666668
621,41317.0,150.0,3.0,50.0,0.003630466878040516,0.02,1.2101556260135053,0.3333333333333333,16.666666666666668
622,32027.0,138.0,3.0,50.0,0.004308864395666157,0.021739130434782608,1.5611827520529553,0.36231884057971014,16.666666666666668
623,37705.0,128.0,3.0,50.0,0.003394775228749503,0.0234375,1.3260840737302744,0.390625,16.666666666666668
624,44974.0,142.0,3.0,50.0,0.0031573798194512383,0.02112676056338028,1.1117534575532528,0.352112676056338,16.666666666666668
625,32197.0,112.0,2.0,50.0,0.003478584961331801,0.017857142857142856,1.5529397148802684,0.44642857142857145,25.0
626,41547.0,139.0,3.0,50.0,0.0033456085878643465,0.02158273381294964,1.2034563265699088,0.3597122302158273,16.666666666666668
627,48099.0,157.0,2.0,50.0,0.0032641011247635087,0.012738853503184714,1.0395226511985696,0.3184713375796178,25.0
628,36451.0,172.0,3.0,50.0,0.004718663411154701,0.01744186046511628,1.3717044799868316,0.29069767441860467,16.666666666666668
629,42759.0,152.0,3.0,50.0,0.00355480717509764,0.019736842105263157,1.1693444654926448,0.32894736842105265,16.666666666666668
630,46487.0,140.0,3.0,50.0,0.003011594639361542,0.02142857142857143,1.0755695140576935,0.35714285714285715,16.666666666666668
631,46527.0,153.0,2.0,50.0,0.003288413179444194,0.013071895424836602,1.0746448298837235,0.32679738562091504,25.0
632,49370.0,104.0,1.0,36.68,0.0021065424346769293,0.009615384615384616,0.7429613125379786,0.3526923076923077,36.68
633,35854.0,133.0,3.0,50.0,0.003709488481062085,0.022556390977443608,1.3945445417526634,0.37593984962406013,16.666666666666668
634,30549.0,133.0,3.0,50.0,0.004353661330976464,0.022556390977443608,1.6367147860813775,0.37593984962406013,16.666666666666668
635,31404.0,107.0,3.0,50.0,0.003407209272704114,0.028037383177570093,1.592153865749586,0.4672897196261682,16.666666666666668
636,31070.0,114.0,3.0,50.0,0.0036691342130672675,0.02631578947368421,1.6092693916961698,0.43859649122807015,16.666666666666668
637,34618.0,119.0,2.0,50.0,0.0034375180541914613,0.01680672268907563,1.4443353168871687,0.42016806722689076,25.0
638,24729.0,89.0,5.0,50.0,0.00359901330421772,0.056179775280898875,2.0219175866391685,0.5617977528089888,10.0
639,35031.0,178.0,6.0,50.0,0.00508121378207873,0.033707865168539325,1.4273072421569466,0.2808988764044944,8.333333333333334
640,27767.0,118.0,2.0,50.0,0.004249648863759139,0.01694915254237288,1.8006986710843806,0.423728813559322,25.0
641,48521.0,203.0,3.0,47.32,0.004183755487314771,0.014778325123152709,0.9752478308361328,0.23310344827586207,15.773333333333333
642,49321.0,168.0,3.0,46.75,0.003406256969647817,0.017857142857142856,0.9478721031609253,0.27827380952380953,15.583333333333334
643,26456.0,135.0,4.0,50.0,0.005102812216510433,0.02962962962962963,1.8899304505594194,0.37037037037037035,12.5
644,48170.0,122.0,3.0,50.0,0.0025326966991903676,0.02459016393442623,1.0379904504878554,0.4098360655737705,16.666666666666668
645,41094.0,106.0,2.0,50.0,0.0025794519881247873,0.018867924528301886,1.2167226359079184,0.4716981132075472,25.0
646,32446.0,126.0,3.0,50.0,0.0038833754546014915,0.023809523809523808,1.5410220057942428,0.3968253968253968,16.666666666666668
647,29403.0,116.0,8.0,50.0,0.00394517566234738,0.06896551724137931,1.7005067510118015,0.43103448275862066,6.25
648,46842.0,122.0,2.0,33.42,0.0026045002348319885,0.01639344262295082,0.7134622774433201,0.2739344262295082,16.71
